tcp_packets,tcp_source_port,tcp_destination_port,tcp_fin_flag,tcp_syn_flag,tcp_push_flag,tcp_ack_flag,tcp_urgent_flag,udp_packets,udp_source_port,udp_destination_port,icmp_packets,target
0,0,0,0,0,0,0,0,0,0,0,0,1
41,3,3,2,4,16,39,0,0,0,0,0,1
4,2,2,1,0,1,2,0,0,0,0,0,1
38,2,2,2,2,10,35,0,2,2,2,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
119,2,2,2,0,7,117,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
98,2,2,2,0,5,96,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,2,0,2,1,3,0,0,0,0,0,1
19,2,2,2,0,6,17,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,16,476,0,483,7,7,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,12,228,0,230,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,4,18,262,0,269,7,7,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,2,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
107,2,2,2,0,5,105,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
103,2,2,2,0,18,101,0,0,0,0,0,1
12,2,2,0,2,5,11,0,1,1,1,0,1
188,3,3,2,0,4,186,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
88,2,2,2,0,7,86,0,0,0,0,0,1
121,2,2,0,2,7,120,0,1,1,1,0,1
35,2,2,2,0,2,33,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
85,3,2,2,0,8,83,0,0,0,0,0,1
0,0,0,0,0,0,1,0,2,2,2,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,2,0,0,10,37,0,0,0,0,0,1
118,2,2,2,0,16,116,0,0,0,0,0,1
30,2,2,2,2,12,27,0,0,0,0,0,1
11,2,2,0,2,5,10,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
82,3,3,2,0,4,80,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,2,0,2,5,11,0,4,3,3,0,1
40,3,3,3,2,17,37,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
17,2,2,2,0,8,15,0,1,1,1,0,1
36,2,2,2,2,15,33,0,2,2,2,0,1
4,2,2,0,2,1,3,0,0,0,0,0,1
9,2,2,0,0,4,9,0,1,1,1,0,1
0,0,0,0,0,0,0,0,8,1,1,0,1
133,3,3,2,0,13,131,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
107,2,2,2,0,13,105,0,0,0,0,0,1
12,2,2,0,2,3,11,0,5,2,2,0,1
13,2,2,2,0,5,11,0,0,0,0,0,1
32,3,3,2,4,12,27,0,0,0,0,0,1
25,2,2,2,0,10,23,0,1,1,1,0,1
0,0,0,4,4,18,75,0,81,7,7,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
27,2,2,0,0,10,27,0,0,0,0,0,1
50,2,2,0,0,16,50,0,0,0,0,0,1
81,2,2,2,0,22,79,0,1,1,1,0,1
26,3,3,2,2,10,23,0,0,0,0,0,1
14,2,2,0,2,5,13,0,4,3,3,0,1
6,2,2,2,0,2,4,0,1,1,1,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
33,2,2,0,0,9,33,0,0,0,0,0,1
112,2,2,2,0,40,110,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
43,2,2,2,0,10,41,0,1,1,1,0,1
32,2,2,2,2,10,29,0,4,3,3,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
17,3,3,2,0,7,17,0,3,3,3,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1
32,2,2,2,2,10,29,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
27,2,2,1,2,9,26,0,0,0,0,0,1
4,2,2,1,0,1,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
120,2,2,0,0,3,120,0,0,0,0,0,1
35,2,2,2,0,2,35,0,3,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
29,3,3,1,4,12,27,0,2,2,2,0,1
19,2,2,2,0,7,17,0,1,1,1,0,1
22,2,2,1,2,11,20,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,1
10,2,2,0,1,5,10,0,1,1,1,0,1
69,2,2,0,0,4,69,0,0,0,0,0,1
99,2,2,2,0,2,97,0,0,0,0,0,1
23,2,2,1,2,11,22,0,1,1,1,0,1
5,3,2,1,0,1,3,0,0,0,0,0,1
0,0,0,0,0,0,1,0,2,2,2,0,1
15,2,2,0,2,5,14,0,4,3,4,0,1
32,2,2,2,0,4,30,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,1,1,1,0,1
61,2,2,0,0,12,61,0,0,0,0,0,1
80,2,2,2,0,2,78,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
25,4,4,2,4,7,23,0,6,4,4,0,1
12,2,2,2,0,4,10,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,5,4,2,3,2,11,0,0,0,0,0,1
17,2,2,0,3,5,16,0,2,2,2,0,1
14,2,2,2,0,4,12,0,1,1,1,0,1
37,4,4,4,4,14,33,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
14,4,4,2,4,2,12,0,3,3,3,0,1
20,2,2,2,0,7,18,0,2,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,3,2,2,7,19,0,2,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,2,0,2,1,3,0,0,0,0,0,1
11,2,2,0,0,4,11,0,1,1,1,0,1
107,2,2,1,0,4,107,0,0,0,0,0,1
10,3,3,2,0,3,7,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
52,2,2,2,0,4,50,0,0,0,0,0,1
24,2,2,2,2,9,21,0,0,0,0,0,1
10,2,2,0,2,3,9,0,0,0,0,0,1
8,2,2,2,0,4,6,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
148,2,2,2,0,52,146,0,0,0,0,0,1
1,1,1,0,1,0,0,0,2,2,2,0,1
10,2,2,0,1,5,10,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
84,2,2,2,0,7,82,0,0,0,0,0,1
0,0,0,4,4,18,181,0,191,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,2,0,2,5,10,0,4,3,3,0,1
14,2,2,2,0,5,12,0,1,1,1,0,1
4,2,2,0,2,1,3,0,4,3,3,0,1
15,4,4,0,2,7,14,0,0,0,0,0,1
12,4,4,4,0,3,10,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
112,2,2,2,0,5,110,0,0,0,0,0,1
0,0,0,0,0,0,0,0,11,1,1,0,1
0,0,0,0,0,0,0,0,3,2,2,0,1
0,0,0,4,4,15,158,0,167,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,8,52,0,61,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,14,35,0,56,8,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,9,31,0,33,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,2,2,2,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
154,2,2,2,0,16,152,0,0,0,0,0,1
31,3,3,1,4,12,29,0,6,4,4,0,1
21,2,2,2,0,8,19,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,2,2,2,10,24,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
4,2,2,0,2,1,3,0,0,0,0,0,1
29,2,2,2,0,13,27,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
26,3,3,2,4,8,21,0,0,0,0,0,1
26,2,2,2,0,10,24,0,0,0,0,0,1
53,2,2,1,2,7,52,0,0,0,0,0,1
6,3,2,1,1,1,3,0,0,0,0,0,1
12,2,2,0,1,5,12,0,0,0,0,0,1
92,2,2,2,0,14,90,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
16,2,2,2,0,9,14,0,0,0,0,0,1
28,2,2,2,2,13,25,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
10,2,2,0,2,3,9,0,2,2,2,0,1
13,2,2,2,0,5,11,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
25,4,4,2,4,7,23,0,0,0,0,0,1
12,2,2,2,0,5,10,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
22,4,4,2,4,7,20,0,0,0,0,0,1
36,5,5,6,2,13,30,0,4,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,2,0,2,3,7,0,0,0,0,0,1
3,2,2,0,0,2,3,0,1,1,1,0,1
54,2,2,0,0,3,54,0,0,0,0,0,1
119,2,2,2,0,2,117,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
1,1,1,0,1,0,0,0,2,2,2,0,1
13,2,2,0,1,6,13,0,0,0,0,0,1
10,3,3,4,2,8,24,0,22,6,6,0,1
1,1,1,0,1,0,0,0,2,2,2,0,1
17,2,2,0,3,5,16,0,0,0,0,0,1
47,2,2,0,0,2,47,0,1,1,1,0,1
57,2,2,2,0,2,55,0,0,0,0,0,1
42,3,3,4,4,16,35,0,0,0,0,0,1
1,1,1,0,1,0,0,0,5,4,4,0,1
54,3,3,4,3,17,49,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
25,2,2,2,0,5,23,0,2,2,2,0,1
15,2,2,0,2,5,14,0,3,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
111,2,2,2,0,6,109,0,1,1,1,0,1
12,2,2,0,2,6,11,0,0,0,0,0,1
29,3,3,4,2,8,26,0,0,0,0,0,1
63,3,3,4,4,17,56,0,5,4,4,0,1
10,2,2,0,2,5,9,0,0,0,0,0,1
56,3,3,3,2,11,53,0,0,0,0,0,1
18,3,2,1,3,7,16,0,1,1,1,0,1
26,2,2,2,1,9,24,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,2,0,2,6,18,0,2,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,46,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,6,5,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,0,1,0,0,0,0,0,1
4,2,2,1,0,1,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,2,0,2,14,28,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,10,1,1,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
1,1,1,0,1,0,0,0,1,1,1,0,1
9,2,2,2,1,2,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
37,2,2,0,0,3,37,0,0,0,0,0,1
104,2,2,2,0,2,102,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
35,5,5,1,4,12,31,0,1,1,1,0,1
17,2,2,2,0,7,15,0,0,0,0,0,1
20,2,2,0,2,7,19,0,0,0,0,0,1
55,2,2,2,0,4,53,0,1,1,1,0,1
35,3,3,2,4,12,30,0,0,0,0,0,1
26,2,2,2,0,7,24,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
27,3,3,2,0,12,24,0,0,0,0,0,1
20,2,2,2,2,8,17,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
94,2,2,2,0,6,92,0,0,0,0,0,1
26,2,2,2,2,10,23,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
25,3,3,1,4,8,23,0,0,0,0,0,1
6,2,2,0,0,4,6,0,0,0,0,0,1
130,11,10,6,5,29,117,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,1,7,20,0,23,5,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
18,2,2,0,0,1,18,0,1,1,1,0,1
106,2,2,2,0,3,104,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
89,2,2,0,0,1,89,0,0,0,0,0,1
70,3,3,2,0,2,67,0,0,0,0,0,1
9,5,6,4,4,15,55,0,52,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,4,13,34,0,39,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,4,10,0,11,3,3,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
144,5,5,2,0,7,138,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,4,14,0,0,0,0,0,1
89,6,6,4,2,14,80,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,14,36,0,45,8,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,7,19,0,21,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,2,0,0,3,48,0,0,0,0,0,1
102,2,2,0,0,0,102,0,1,1,1,0,1
16,5,5,2,0,2,10,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
126,2,2,2,0,5,124,0,0,0,0,0,1
94,6,6,2,2,11,87,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,4,4,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
14,2,2,2,0,3,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
38,2,2,2,2,10,35,0,0,0,0,0,1
28,2,2,2,2,10,25,0,0,0,0,0,1
3,2,2,0,2,0,2,0,0,0,0,0,1
34,6,6,0,2,12,29,0,0,0,0,0,1
44,2,2,0,0,5,44,0,0,0,0,0,1
56,2,2,2,0,5,54,0,5,4,4,0,1
35,6,6,4,4,10,29,0,0,0,0,0,1
11,3,3,2,3,2,9,0,0,0,0,0,1
13,3,3,0,1,5,13,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,2,0,0,9,27,0,8,1,1,0,1
115,2,2,2,0,14,113,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
42,6,6,1,4,17,38,0,0,0,0,0,1
11,2,2,2,0,2,9,0,1,1,1,0,1
34,3,3,2,4,12,29,0,0,0,0,0,1
19,2,2,2,0,5,17,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
15,2,2,0,2,5,14,0,2,1,1,0,1
21,4,4,2,0,10,17,0,1,1,1,0,1
11,2,2,0,2,5,10,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
93,2,2,2,0,10,91,0,0,0,0,0,1
0,0,0,0,0,0,2,0,6,4,4,0,1
27,3,3,2,2,12,24,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,3,2,4,8,17,0,1,1,1,0,1
35,5,5,2,0,13,29,0,0,0,0,0,1
11,4,4,0,4,3,9,0,0,0,0,0,1
25,7,7,4,0,9,19,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,2,0,2,1,4,0,0,0,0,0,1
15,4,4,0,2,7,14,0,1,1,1,0,1
13,5,5,4,0,2,11,0,0,0,0,0,1
31,2,2,2,2,10,28,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
108,2,2,2,0,11,106,0,0,0,0,0,1
30,4,4,2,4,10,25,0,0,0,0,0,1
25,2,2,2,0,11,23,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,2,0,2,9,16,0,5,4,4,0,1
19,3,3,2,0,4,17,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,2,0,2,3,7,0,3,2,2,0,1
18,3,3,0,0,11,18,0,2,1,1,0,1
19,2,2,2,0,3,17,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,4,4,0,1
104,9,9,5,6,16,95,0,2,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,2,0,7,6,6,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
7,2,2,0,0,3,7,0,0,0,0,0,1
93,2,2,2,0,2,91,0,1,1,1,0,1
15,3,3,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
93,2,2,2,0,5,91,0,1,1,1,0,1
16,3,3,0,2,5,14,0,0,0,0,0,1
11,2,2,2,0,5,9,0,0,0,0,0,1
43,2,2,2,2,9,40,0,3,3,3,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
16,2,2,2,0,9,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
35,3,3,2,4,12,30,0,0,0,0,0,1
21,3,3,2,0,10,19,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
98,2,2,0,0,3,98,0,0,0,0,0,1
31,2,2,2,0,2,29,0,1,1,1,0,1
33,2,2,2,2,10,30,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,2,0,0,2,9,0,0,0,0,0,1
80,2,2,2,0,2,80,0,7,6,6,0,1
46,9,8,0,6,15,38,0,0,0,0,0,1
26,7,8,6,0,1,23,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
23,4,4,2,2,8,20,0,0,0,0,0,1
39,2,2,2,2,14,36,0,0,0,0,0,1
14,3,3,3,2,3,9,0,1,1,1,0,1
17,6,6,0,0,4,11,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
128,2,2,1,0,4,128,0,1,1,1,0,1
6,3,3,1,0,1,4,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,1
21,2,2,8,7,43,135,0,132,9,9,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,12,61,0,63,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,9,29,0,33,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,8,49,0,52,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
71,2,2,0,0,3,71,0,0,0,0,0,1
64,2,2,2,0,2,62,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
43,3,3,2,2,12,40,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,3,3,3,0,1
21,4,4,2,0,8,17,0,0,0,0,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
108,2,2,2,0,5,106,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,2,0,2,5,10,0,1,1,1,0,1
17,4,4,2,0,10,13,0,0,0,0,0,1
30,4,4,1,4,12,28,0,0,0,0,0,1
18,2,2,2,0,8,16,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
21,3,3,2,2,7,17,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
111,2,2,2,0,9,109,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,1,1,0,1
12,2,2,0,2,5,11,0,1,1,1,0,1
512,2,2,2,0,6,510,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,4,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
91,2,2,2,0,7,89,0,1,1,1,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
14,2,2,2,0,8,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
30,2,2,2,2,13,27,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
15,4,4,2,0,5,11,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
70,2,2,0,0,10,70,0,0,0,0,0,1
64,2,2,2,0,6,62,0,0,0,0,0,1
31,4,4,2,2,7,26,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,2,2,2,10,33,0,1,1,1,0,1
30,2,2,1,2,9,29,0,0,0,0,0,1
4,2,2,1,0,1,2,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,1
35,2,2,2,1,10,33,0,0,0,0,0,1
28,2,2,2,2,10,25,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
10,2,2,0,2,5,9,0,0,0,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
111,2,2,0,0,2,111,0,0,0,0,0,1
90,2,2,2,0,2,88,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,2,0,2,6,13,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
21,2,2,0,0,1,21,0,0,0,0,0,1
89,2,2,0,0,0,89,0,0,0,0,0,1
62,2,2,2,0,2,60,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
103,4,4,2,0,19,99,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
75,3,3,2,0,5,71,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,8,102,0,108,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,7,95,0,98,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,3,3,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
151,2,2,2,0,5,149,0,1,1,1,0,1
196,2,2,0,2,8,195,0,0,0,0,0,1
