tcp_packets,tcp_source_port,tcp_destination_port,tcp_fin_flag,tcp_syn_flag,tcp_push_flag,tcp_ack_flag,tcp_urgent_flag,udp_packets,udp_source_port,udp_destination_port,icmp_packets,target
3024,1,2949,0,0,0,3024,0,0,0,0,0,2
2958,1,2896,0,0,0,2958,0,0,0,0,0,2
3021,1,2949,0,0,0,3021,0,0,0,0,0,2
3068,1,2994,0,0,0,3068,0,0,0,0,0,2
2977,1,2925,0,0,0,2977,0,0,0,0,0,2
3052,1,2966,0,0,0,3052,0,0,0,0,0,2
2861,1,2799,0,0,0,2861,0,0,0,0,0,2
3009,1,2943,0,0,0,3009,0,0,0,0,0,2
3035,1,2952,0,0,0,3035,0,0,0,0,0,2
2954,1,2880,0,0,0,2954,0,0,0,0,0,2
2971,1,2903,0,0,0,2971,0,0,0,0,0,2
2940,1,2880,0,0,0,2940,0,0,0,0,0,2
3023,1,2940,0,0,0,3023,0,0,0,0,0,2
3038,1,2974,0,0,0,3038,0,0,0,0,0,2
3043,1,2971,0,0,0,3043,0,0,0,0,0,2
3009,1,2955,0,0,0,3009,0,0,0,0,0,2
3025,1,2948,0,0,0,3025,0,0,0,0,0,2
2979,1,2923,0,0,0,2979,0,0,0,0,0,2
3022,1,2954,0,0,0,3022,0,0,0,0,0,2
2973,1,2910,0,0,0,2973,0,0,0,0,0,2
2982,1,2910,0,0,0,2982,0,0,0,0,0,2
3029,1,2968,0,0,0,3029,0,0,0,0,0,2
3061,1,2984,0,0,0,3061,0,0,0,0,0,2
3022,1,2951,0,0,0,3022,0,0,0,0,0,2
3018,1,2942,0,0,0,3018,0,0,0,0,0,2
3000,1,2940,0,0,0,3000,0,0,0,0,0,2
2949,1,2877,0,0,0,2949,0,0,0,0,0,2
2985,1,2925,0,0,0,2985,0,0,0,0,0,2
3105,1,3033,0,0,0,3105,0,0,0,0,0,2
2996,1,2943,0,0,0,2996,0,0,0,0,0,2
3033,1,2962,0,0,0,3033,0,0,0,0,0,2
2989,1,2932,0,0,0,2989,0,0,0,0,0,2
2823,1,2742,0,0,0,2823,0,0,0,0,0,2
3034,1,2960,0,0,0,3034,0,0,0,0,0,2
2934,1,2866,0,0,0,2934,0,0,0,0,0,2
2908,1,2858,0,0,0,2908,0,0,0,0,0,2
2975,1,2908,0,0,0,2975,0,0,0,0,0,2
2955,1,2885,0,0,0,2955,0,0,0,0,0,2
2953,1,2889,0,0,0,2953,0,0,0,0,0,2
2967,1,2894,0,0,0,2967,0,0,0,0,0,2
2975,1,2904,0,0,0,2975,0,0,0,0,0,2
2971,1,2891,0,0,0,2971,0,0,0,0,0,2
3003,1,2938,0,0,0,3003,0,0,0,0,0,2
2995,1,2937,0,0,0,2995,0,0,0,0,0,2
2958,1,2892,0,0,0,2958,0,0,0,0,0,2
2991,1,2915,0,0,0,2991,0,0,0,0,0,2
3000,1,2941,0,0,0,3000,0,0,0,0,0,2
2934,1,2877,0,0,0,2934,0,0,0,0,0,2
2854,1,2801,0,0,0,2854,0,0,0,0,0,2
2811,1,2747,0,0,0,2811,0,0,0,0,0,2
2998,1,2934,0,0,0,2998,0,0,0,0,0,2
2958,1,2903,0,0,0,2958,0,0,0,0,0,2
2930,1,2870,0,0,0,2930,0,0,0,0,0,2
2982,1,2916,0,0,0,2982,0,0,0,0,0,2
3004,1,2935,0,0,0,3004,0,0,0,0,0,2
2998,1,2930,0,0,0,2998,0,0,0,0,0,2
2963,1,2899,0,0,0,2963,0,0,0,0,0,2
2912,1,2854,0,0,0,2912,0,0,0,0,0,2
2987,1,2917,0,0,0,2987,0,0,0,0,0,2
3023,1,2953,0,0,0,3023,0,0,0,0,0,2
2906,1,2844,0,0,0,2906,0,0,0,0,0,2
3005,1,2932,0,0,0,3005,0,0,0,0,0,2
3007,1,2939,0,0,0,3007,0,0,0,0,0,2
3042,1,2965,0,0,0,3042,0,0,0,0,0,2
2947,1,2896,0,0,0,2947,0,0,0,0,0,2
2942,1,2879,0,0,0,2942,0,0,0,0,0,2
3008,1,2940,0,0,0,3008,0,0,0,0,0,2
2978,1,2905,0,0,0,2978,0,0,0,0,0,2
2940,1,2863,0,0,0,2940,0,0,0,0,0,2
2996,1,2926,0,0,0,2996,0,0,0,0,0,2
2981,1,2906,0,0,0,2981,0,0,0,0,0,2
3020,1,2963,0,0,0,3020,0,0,0,0,0,2
3010,1,2945,0,0,0,3010,0,0,0,0,0,2
3031,1,2966,0,0,0,3031,0,0,0,0,0,2
3009,1,2957,0,0,0,3009,0,0,0,0,0,2
3030,1,2969,0,0,0,3030,0,0,0,0,0,2
2998,1,2938,0,0,0,2998,0,0,0,0,0,2
3031,1,2959,0,0,0,3031,0,0,0,0,0,2
3015,1,2963,0,0,0,3015,0,0,0,0,0,2
2896,1,2832,0,0,0,2896,0,0,0,0,0,2
3006,1,2930,0,0,0,3006,0,0,0,0,0,2
2984,1,2914,0,0,0,2984,0,0,0,0,0,2
3034,1,2965,0,0,0,3034,0,0,0,0,0,2
2948,1,2888,0,0,0,2948,0,0,0,0,0,2
3032,1,2951,0,0,0,3032,0,0,0,0,0,2
2967,1,2899,0,0,0,2967,0,0,0,0,0,2
2993,1,2928,0,0,0,2993,0,0,0,0,0,2
3014,1,2954,0,0,0,3014,0,0,0,0,0,2
2811,1,2751,0,0,0,2811,0,0,0,0,0,2
2976,1,2912,0,0,0,2976,0,0,0,0,0,2
3040,1,2973,0,0,0,3040,0,0,0,0,0,2
3080,1,3023,0,0,0,3080,0,0,0,0,0,2
2986,1,2904,0,0,0,2986,0,0,0,0,0,2
3041,1,2971,0,0,0,3041,0,0,0,0,0,2
2961,1,2896,0,0,0,2961,0,0,0,0,0,2
2962,1,2907,0,0,0,2962,0,0,0,0,0,2
3001,1,2927,0,0,0,3001,0,0,0,0,0,2
2983,1,2928,0,0,0,2983,0,0,0,0,0,2
3055,1,2994,0,0,0,3055,0,0,0,0,0,2
2979,1,2904,0,0,0,2979,0,0,0,0,0,2
2960,1,2894,0,0,0,2960,0,0,0,0,0,2
2917,1,2856,0,0,0,2917,0,0,0,0,0,2
2923,1,2860,0,0,0,2923,0,0,0,0,0,2
2818,1,2766,0,0,0,2818,0,0,0,0,0,2
2753,1,2698,0,0,0,2753,0,0,0,0,0,2
2804,1,2763,0,0,0,2804,0,0,0,0,0,2
2840,1,2787,0,0,0,2840,0,0,0,0,0,2
2936,1,2874,0,0,0,2936,0,0,0,0,0,2
2797,1,2747,0,0,0,2797,0,0,0,0,0,2
2892,1,2836,0,0,0,2892,0,0,0,0,0,2
2948,1,2883,0,0,0,2948,0,0,0,0,0,2
2883,1,2823,0,0,0,2883,0,0,0,0,0,2
3010,1,2947,0,0,0,3010,0,0,0,0,0,2
2898,1,2833,0,0,0,2898,0,0,0,0,0,2
2924,1,2866,0,0,0,2924,0,0,0,0,0,2
2996,1,2921,0,0,0,2996,0,0,0,0,0,2
2963,1,2901,0,0,0,2963,0,0,0,0,0,2
3004,1,2941,0,0,0,3004,0,0,0,0,0,2
3045,1,2986,0,0,0,3045,0,0,0,0,0,2
2912,1,2847,0,0,0,2912,0,0,0,0,0,2
2961,1,2895,0,0,0,2961,0,0,0,0,0,2
2910,1,2846,0,0,0,2910,0,0,0,0,0,2
2916,1,2837,0,0,0,2916,0,0,0,0,0,2
3063,1,3004,0,0,0,3063,0,0,0,0,0,2
2925,1,2855,0,0,0,2925,0,0,0,0,0,2
2876,1,2817,0,0,0,2876,0,0,0,0,0,2
2899,1,2846,0,0,0,2899,0,0,0,0,0,2
3069,1,2986,0,0,0,3069,0,0,0,0,0,2
2913,1,2855,0,0,0,2913,0,0,0,0,0,2
2943,1,2878,0,0,0,2943,0,0,0,0,0,2
3079,1,3015,0,0,0,3079,0,0,0,0,0,2
2990,1,2933,0,0,0,2990,0,0,0,0,0,2
3004,1,2941,0,0,0,3004,0,0,0,0,0,2
2962,1,2902,0,0,0,2962,0,0,0,0,0,2
3038,1,2968,0,0,0,3038,0,0,0,0,0,2
2980,1,2913,0,0,0,2980,0,0,0,0,0,2
2966,1,2903,0,0,0,2966,0,0,0,0,0,2
2955,1,2900,0,0,0,2955,0,0,0,0,0,2
3033,1,2968,0,0,0,3033,0,0,0,0,0,2
2929,1,2869,0,0,0,2929,0,0,0,0,0,2
2958,1,2905,0,0,0,2958,0,0,0,0,0,2
2970,1,2891,0,0,0,2970,0,0,0,0,0,2
2982,1,2900,0,0,0,2982,0,0,0,0,0,2
3110,1,3033,0,0,0,3110,0,0,0,0,0,2
3034,1,2957,0,0,0,3034,0,0,0,0,0,2
3033,1,2981,0,0,0,3033,0,0,0,0,0,2
2942,1,2877,0,0,0,2942,0,0,0,0,0,2
3093,1,3023,0,0,0,3093,0,0,0,0,0,2
3105,1,3029,0,0,0,3105,0,0,0,0,0,2
3092,1,3019,0,0,0,3092,0,0,0,0,0,2
3133,1,3078,0,0,0,3133,0,0,0,0,0,2
3059,1,2982,0,0,0,3059,0,0,0,0,0,2
2994,1,2938,0,0,0,2994,0,0,0,0,0,2
3099,1,3034,0,0,0,3099,0,0,0,0,0,2
3072,1,3006,0,0,0,3072,0,0,0,0,0,2
3130,1,3050,0,0,0,3130,0,0,0,0,0,2
2988,1,2916,0,0,0,2988,0,0,0,0,0,2
2923,1,2865,0,0,0,2923,0,0,0,0,0,2
2888,1,2824,0,0,0,2888,0,0,0,0,0,2
2990,1,2917,0,0,0,2990,0,0,0,0,0,2
3107,1,3034,0,0,0,3107,0,0,0,0,0,2
3086,1,3019,0,0,0,3086,0,0,0,0,0,2
2956,1,2890,0,0,0,2956,0,0,0,0,0,2
3065,1,3006,0,0,0,3065,0,0,0,0,0,2
3035,1,2959,0,0,0,3035,0,0,0,0,0,2
2942,1,2885,0,0,0,2942,0,0,0,0,0,2
3137,1,3057,0,0,0,3137,0,0,0,0,0,2
2994,1,2921,0,0,0,2994,0,0,0,0,0,2
3069,1,2999,0,0,0,3069,0,0,0,0,0,2
3124,1,3057,0,0,0,3124,0,0,0,0,0,2
3061,1,2991,0,0,0,3061,0,0,0,0,0,2
3012,1,2935,0,0,0,3012,0,0,0,0,0,2
3049,1,2975,0,0,0,3049,0,0,0,0,0,2
3025,1,2942,0,0,0,3025,0,0,0,0,0,2
2945,1,2890,0,0,0,2945,0,0,0,0,0,2
2962,1,2900,0,0,0,2962,0,0,0,0,0,2
3000,1,2931,0,0,0,3000,0,0,0,0,0,2
3110,1,3037,0,0,0,3110,0,0,0,0,0,2
3130,1,3069,0,0,0,3130,0,0,0,0,0,2
2931,1,2863,0,0,0,2931,0,0,0,0,0,2
2958,1,2876,0,0,0,2958,0,0,0,0,0,2
2869,1,2805,0,0,0,2869,0,0,0,0,0,2
3093,1,3035,0,0,0,3093,0,0,0,0,0,2
2998,1,2934,0,0,0,2998,0,0,0,0,0,2
3127,1,3047,0,0,0,3127,0,0,0,0,0,2
3045,1,2976,0,0,0,3045,0,0,0,0,0,2
3059,1,3005,0,0,0,3059,0,0,0,0,0,2
3022,1,2956,0,0,0,3022,0,0,0,0,0,2
2918,1,2858,0,0,0,2918,0,0,0,0,0,2
3062,1,2987,0,0,0,3062,0,0,0,0,0,2
3078,1,3014,0,0,0,3078,0,0,0,0,0,2
3121,1,3048,0,0,0,3121,0,0,0,0,0,2
3028,1,2969,0,0,0,3028,0,0,0,0,0,2
3059,1,2977,0,0,0,3059,0,0,0,0,0,2
3130,1,3058,0,0,0,3130,0,0,0,0,0,2
3056,1,2987,0,0,0,3056,0,0,0,0,0,2
3135,1,3061,0,0,0,3135,0,0,0,0,0,2
3010,1,2948,0,0,0,3010,0,0,0,0,0,2
3137,1,3060,0,0,0,3137,0,0,0,0,0,2
3046,1,2966,0,0,0,3046,0,0,0,0,0,2
2975,1,2905,0,0,0,2975,0,0,0,0,0,2
2883,1,2814,0,0,0,2883,0,0,0,0,0,2
2955,1,2895,0,0,0,2955,0,2,1,1,0,2
2938,1,2861,0,0,0,2938,0,0,0,0,0,2
2945,1,2885,0,0,0,2945,0,0,0,0,0,2
2979,1,2916,0,0,0,2979,0,0,0,0,0,2
2996,1,2919,0,0,0,2996,0,0,0,0,0,2
2966,1,2894,0,0,0,2966,0,0,0,0,0,2
2886,1,2830,0,0,0,2886,0,0,0,0,0,2
3075,1,2998,0,0,0,3075,0,0,0,0,0,2
2932,1,2869,0,0,0,2932,0,0,0,0,0,2
3024,1,2961,0,0,0,3024,0,0,0,0,0,2
2972,1,2929,0,0,0,2972,0,0,0,0,0,2
3077,1,3006,0,0,0,3077,0,0,0,0,0,2
3088,1,2994,0,0,0,3088,0,0,0,0,0,2
3026,1,2972,0,0,0,3026,0,0,0,0,0,2
3069,1,3005,0,0,0,3069,0,0,0,0,0,2
3008,1,2931,0,0,0,3008,0,0,0,0,0,2
3089,1,3020,0,0,0,3089,0,0,0,0,0,2
3072,1,2990,0,0,0,3072,0,0,0,0,0,2
3000,1,2929,0,0,0,3000,0,0,0,0,0,2
2917,1,2859,0,0,0,2917,0,0,0,0,0,2
3057,1,2993,0,0,0,3057,0,0,0,0,0,2
2949,1,2881,0,0,0,2949,0,0,0,0,0,2
3099,1,3032,0,0,0,3099,0,0,0,0,0,2
3093,1,3007,0,0,0,3093,0,0,0,0,0,2
3039,1,2971,0,0,0,3039,0,0,0,0,0,2
3011,1,2941,0,0,0,3011,0,0,0,0,0,2
2966,1,2901,0,0,0,2966,0,0,0,0,0,2
3098,1,3016,0,0,0,3098,0,0,0,0,0,2
3025,1,2952,0,0,0,3025,0,0,0,0,0,2
3044,1,2982,0,0,0,3044,0,0,0,0,0,2
2955,1,2894,0,0,0,2955,0,0,0,0,0,2
3107,1,3040,0,0,0,3107,0,0,0,0,0,2
3077,1,3011,0,0,0,3077,0,0,0,0,0,2
3115,1,3041,0,0,0,3115,0,0,0,0,0,2
3108,1,3040,0,0,0,3108,0,0,0,0,0,2
3062,1,2988,0,0,0,3062,0,0,0,0,0,2
2914,1,2846,0,0,0,2914,0,0,0,0,0,2
3022,1,2955,0,0,0,3022,0,0,0,0,0,2
3063,1,2992,0,0,0,3063,0,0,0,0,0,2
3125,1,3061,0,0,0,3125,0,0,0,0,0,2
3081,1,3009,0,0,0,3081,0,0,0,0,0,2
3080,1,2997,0,0,0,3080,0,0,0,0,0,2
1692,1,1662,0,0,0,1692,0,0,0,0,0,2
1315,1,1299,0,0,0,1315,0,0,0,0,0,2
2995,1,2922,0,0,0,2995,0,0,0,0,0,2
2982,1,2929,0,0,0,2982,0,0,0,0,0,2
2983,1,2917,0,0,0,2983,0,0,0,0,0,2
2935,1,2865,0,0,0,2935,0,0,0,0,0,2
3004,1,2930,0,0,0,3004,0,0,0,0,0,2
3067,1,2988,0,0,0,3067,0,0,0,0,0,2
2953,1,2889,0,0,0,2953,0,0,0,0,0,2
2933,1,2876,0,0,0,2933,0,0,0,0,0,2
2892,1,2821,0,0,0,2892,0,0,0,0,0,2
3064,1,2993,0,0,0,3064,0,0,0,0,0,2
3030,1,2957,0,0,0,3030,0,0,0,0,0,2
3117,1,3052,0,0,0,3117,0,0,0,0,0,2
3067,1,2978,0,0,0,3067,0,0,0,0,0,2
3052,1,2994,0,0,0,3052,0,0,0,0,0,2
3091,1,3032,0,0,0,3091,0,0,0,0,0,2
3011,1,2960,0,0,0,3011,0,0,0,0,0,2
3152,1,3077,0,0,0,3152,0,0,0,0,0,2
3056,1,2997,0,0,0,3056,0,0,0,0,0,2
3067,1,3004,0,0,0,3067,0,0,0,0,0,2
3002,1,2938,0,0,0,3002,0,0,0,0,0,2
2882,1,2830,0,0,0,2882,0,0,0,0,0,2
3003,1,2941,0,0,0,3003,0,0,0,0,0,2
3080,1,3020,0,0,0,3080,0,0,0,0,0,2
3045,1,2975,0,0,0,3045,0,0,0,0,0,2
3058,1,2985,0,0,0,3058,0,0,0,0,0,2
2891,1,2837,0,0,0,2891,0,0,0,0,0,2
2810,1,2757,0,0,0,2810,0,0,0,0,0,2
2934,1,2864,0,0,0,2934,0,0,0,0,0,2
2951,1,2875,0,0,0,2951,0,0,0,0,0,2
3036,1,2968,0,0,0,3036,0,0,0,0,0,2
3043,1,2957,0,0,0,3043,0,0,0,0,0,2
3083,1,3014,0,0,0,3083,0,0,0,0,0,2
3115,1,3052,0,0,0,3115,0,0,0,0,0,2
3032,1,2959,0,0,0,3032,0,0,0,0,0,2
2859,1,2787,0,0,0,2859,0,0,0,0,0,2
2829,1,2758,0,0,0,2829,0,0,0,0,0,2
3115,1,3040,0,0,0,3115,0,0,0,0,0,2
2972,1,2900,0,0,0,2972,0,0,0,0,0,2
3085,1,3014,0,0,0,3085,0,0,0,0,0,2
3140,1,3081,0,0,0,3140,0,0,0,0,0,2
3071,1,3007,0,0,0,3071,0,0,0,0,0,2
3018,1,2955,0,0,0,3018,0,0,0,0,0,2
3040,1,2968,0,0,0,3040,0,0,0,0,0,2
3130,1,3047,0,0,0,3130,0,0,0,0,0,2
3101,1,3031,0,0,0,3101,0,0,0,0,0,2
2942,1,2874,0,0,0,2942,0,0,0,0,0,2
3080,1,3002,0,0,0,3080,0,0,0,0,0,2
2972,1,2911,0,0,0,2972,0,0,0,0,0,2
2981,1,2920,0,0,0,2981,0,0,0,0,0,2
3050,1,2982,0,0,0,3050,0,0,0,0,0,2
3088,1,3003,0,0,0,3088,0,0,0,0,0,2
3100,1,3031,0,0,0,3100,0,0,0,0,0,2
3066,1,2996,0,0,0,3066,0,0,0,0,0,2
3130,1,3063,0,0,0,3130,0,0,0,0,0,2
3050,1,2982,0,0,0,3050,0,0,0,0,0,2
2845,1,2776,0,0,0,2845,0,0,0,0,0,2
3009,1,2942,0,0,0,3009,0,0,0,0,0,2
2980,1,2917,0,0,0,2980,0,0,0,0,0,2
2965,1,2901,0,0,0,2965,0,0,0,0,0,2
2989,1,2915,0,0,0,2989,0,0,0,0,0,2
3089,1,3021,0,0,0,3089,0,0,0,0,0,2
2969,1,2903,0,0,0,2969,0,0,0,0,0,2
3046,1,2969,0,0,0,3046,0,0,0,0,0,2
3093,1,3034,0,0,0,3093,0,0,0,0,0,2
3059,1,2981,0,0,0,3059,0,0,0,0,0,2
2918,1,2862,0,0,0,2918,0,0,0,0,0,2
2944,1,2881,0,0,0,2944,0,0,0,0,0,2
3000,1,2952,0,0,0,3000,0,0,0,0,0,2
2870,1,2813,0,0,0,2870,0,0,0,0,0,2
2968,1,2909,0,0,0,2968,0,0,0,0,0,2
2842,1,2790,0,0,0,2842,0,0,0,0,0,2
3039,1,2968,0,0,0,3039,0,0,0,0,0,2
3092,1,3025,0,0,0,3092,0,0,0,0,0,2
3041,1,2972,0,0,0,3041,0,0,0,0,0,2
3123,1,3055,0,0,0,3123,0,0,0,0,0,2
3127,1,3057,0,0,0,3127,0,0,0,0,0,2
3069,1,3008,0,0,0,3069,0,0,0,0,0,2
3102,1,3039,0,0,0,3102,0,0,0,0,0,2
3087,1,3009,0,0,0,3087,0,0,0,0,0,2
3051,1,2977,0,0,0,3051,0,0,0,0,0,2
2986,1,2924,0,0,0,2986,0,0,0,0,0,2
2985,1,2935,0,0,0,2985,0,0,0,0,0,2
3073,1,3006,0,0,0,3073,0,0,0,0,0,2
2968,1,2901,0,0,0,2968,0,0,0,0,0,2
3044,1,2976,0,0,0,3044,0,0,0,0,0,2
2784,1,2717,0,0,0,2784,0,0,0,0,0,2
2999,1,2922,0,0,0,2999,0,0,0,0,0,2
3105,1,3030,0,0,0,3105,0,0,0,0,0,2
3080,1,3008,0,0,0,3080,0,0,0,0,0,2
3007,1,2953,0,0,0,3007,0,0,0,0,0,2
3071,1,3015,0,0,0,3071,0,0,0,0,0,2
2969,1,2906,0,0,0,2969,0,0,0,0,0,2
3107,1,3039,0,0,0,3107,0,0,0,0,0,2
3116,1,3057,0,0,0,3116,0,0,0,0,0,2
3063,1,2990,0,0,0,3063,0,0,0,0,0,2
3105,1,3038,0,0,0,3105,0,0,0,0,0,2
3038,1,2967,0,0,0,3038,0,0,0,0,0,2
3142,1,3060,0,0,0,3142,0,0,0,0,0,2
3098,1,3026,0,0,0,3098,0,0,0,0,0,2
3103,1,3025,0,0,0,3103,0,0,0,0,0,2
3035,1,2965,0,0,0,3035,0,0,0,0,0,2
2936,1,2864,0,0,0,2936,0,0,0,0,0,2
3054,1,2982,0,0,0,3054,0,0,0,0,0,2
3005,1,2936,0,0,0,3005,0,0,0,0,0,2
3069,1,2995,0,0,0,3069,0,0,0,0,0,2
3087,1,3024,0,0,0,3087,0,0,0,0,0,2
3067,1,3001,0,0,0,3067,0,0,0,0,0,2
3117,1,3051,0,0,0,3117,0,0,0,0,0,2
3034,1,2965,0,0,0,3034,0,0,0,0,0,2
3072,1,2984,0,0,0,3072,0,0,0,0,0,2
3027,1,2957,0,0,0,3027,0,0,0,0,0,2
3085,1,3007,0,0,0,3085,0,0,0,0,0,2
3065,1,2987,0,0,0,3065,0,0,0,0,0,2
3140,1,3073,0,0,0,3140,0,0,0,0,0,2
3083,1,3014,0,0,0,3083,0,0,0,0,0,2
3025,1,2948,0,0,0,3025,0,0,0,0,0,2
3151,1,3096,0,0,0,3151,0,0,0,0,0,2
3018,1,2964,0,0,0,3018,0,0,0,0,0,2
3180,1,3092,0,0,0,3180,0,0,0,0,0,2
3004,1,2938,0,0,0,3004,0,0,0,0,0,2
3156,1,3087,0,0,0,3156,0,0,0,0,0,2
3084,1,3007,0,0,0,3084,0,0,0,0,0,2
3042,1,2943,0,0,0,3042,0,0,0,0,0,2
3103,1,3028,0,0,0,3103,0,0,0,0,0,2
3030,1,2958,0,0,0,3030,0,0,0,0,0,2
3021,1,2955,0,0,0,3021,0,0,0,0,0,2
2875,1,2811,0,0,0,2875,0,0,0,0,0,2
3152,1,3086,0,0,0,3152,0,0,0,0,0,2
2938,1,2882,0,0,0,2938,0,0,0,0,0,2
2981,1,2909,0,0,0,2981,0,0,0,0,0,2
3059,1,2983,0,0,0,3059,0,0,0,0,0,2
3124,1,3054,0,0,0,3124,0,0,0,0,0,2
3087,1,3017,0,0,0,3087,0,0,0,0,0,2
2936,1,2885,0,0,0,2936,0,0,0,0,0,2
3047,1,2970,0,0,0,3047,0,0,0,0,0,2
3145,1,3067,0,0,0,3145,0,0,0,0,0,2
3100,1,3038,0,0,0,3100,0,0,0,0,0,2
3097,1,3012,0,0,0,3097,0,0,0,0,0,2
2929,1,2853,0,0,0,2929,0,0,0,0,0,2
2993,1,2928,0,0,0,2993,0,0,0,0,0,2
2928,1,2863,0,0,0,2928,0,0,0,0,0,2
2991,1,2915,0,0,0,2991,0,0,0,0,0,2
3039,1,2973,0,0,0,3039,0,0,0,0,0,2
3103,1,3040,0,0,0,3103,0,0,0,0,0,2
3054,1,2973,0,0,0,3054,0,0,0,0,0,2
2801,1,2745,0,0,0,2801,0,0,0,0,0,2
2948,1,2873,0,0,0,2948,0,0,0,0,0,2
2819,1,2753,0,0,0,2819,0,0,0,0,0,2
3045,1,2972,0,0,0,3045,0,0,0,0,0,2
3018,1,2942,0,0,0,3018,0,0,0,0,0,2
3094,1,3015,0,0,0,3094,0,0,0,0,0,2
3023,1,2952,0,0,0,3023,0,0,0,0,0,2
3015,1,2951,0,0,0,3015,0,0,0,0,0,2
2875,1,2815,0,0,0,2875,0,0,0,0,0,2
3102,1,3029,0,0,0,3102,0,0,0,0,0,2
3125,1,3048,0,0,0,3125,0,0,0,0,0,2
3110,1,3037,0,0,0,3110,0,0,0,0,0,2
3141,1,3078,0,0,0,3141,0,0,0,0,0,2
3112,1,3036,0,0,0,3112,0,0,0,0,0,2
3116,1,3020,0,0,0,3116,0,0,0,0,0,2
3142,1,3066,0,0,0,3142,0,0,0,0,0,2
2959,1,2885,0,0,0,2959,0,0,0,0,0,2
3058,1,2988,0,0,0,3058,0,12,1,1,0,2
3113,1,3039,0,0,0,3113,0,0,0,0,0,2
3132,1,3077,0,0,0,3132,0,0,0,0,0,2
3123,1,3051,0,0,0,3123,0,12,1,1,0,2
3014,1,2954,0,0,0,3014,0,0,0,0,0,2
3159,1,3080,0,0,0,3159,0,0,0,0,0,2
2938,1,2864,0,0,0,2938,0,12,1,1,0,2
2929,1,2872,0,0,0,2929,0,0,0,0,0,2
2915,1,2847,0,0,0,2915,0,0,0,0,0,2
3050,1,2971,0,0,0,3050,0,0,0,0,0,2
3046,1,2967,0,0,0,3046,0,0,0,0,0,2
3036,1,2986,0,0,0,3036,0,0,0,0,0,2
3004,1,2938,0,0,0,3004,0,0,0,0,0,2
3019,1,2949,0,0,0,3019,0,0,0,0,0,2
3079,1,3017,0,0,0,3079,0,0,0,0,0,2
2960,1,2898,0,0,0,2960,0,0,0,0,0,2
3111,1,3029,0,0,0,3111,0,0,0,0,0,2
3021,1,2964,0,0,0,3021,0,0,0,0,0,2
3097,1,3042,0,0,0,3097,0,0,0,0,0,2
3104,1,3034,0,0,0,3104,0,0,0,0,0,2
2969,1,2908,0,0,0,2969,0,0,0,0,0,2
3115,1,3033,0,0,0,3115,0,0,0,0,0,2
3096,1,3009,0,0,0,3096,0,0,0,0,0,2
3113,1,3048,0,0,0,3113,0,0,0,0,0,2
3082,1,3006,0,0,0,3082,0,0,0,0,0,2
3137,1,3050,0,0,0,3137,0,0,0,0,0,2
3108,1,3028,0,0,0,3108,0,0,0,0,0,2
3084,1,3006,0,0,0,3084,0,0,0,0,0,2
3121,1,3037,0,0,0,3121,0,0,0,0,0,2
3093,1,3020,0,0,0,3093,0,0,0,0,0,2
3114,1,3043,0,0,0,3114,0,0,0,0,0,2
3141,1,3064,0,0,0,3141,0,0,0,0,0,2
3104,1,3023,0,0,0,3104,0,0,0,0,0,2
3118,1,3039,0,0,0,3118,0,0,0,0,0,2
3195,1,3109,0,0,0,3195,0,0,0,0,0,2
2851,1,2787,0,0,0,2851,0,0,0,0,0,2
3125,1,3055,0,0,0,3125,0,0,0,0,0,2
3117,1,3047,0,0,0,3117,0,0,0,0,0,2
2985,1,2935,0,0,0,2985,0,0,0,0,0,2
3160,1,3094,0,0,0,3160,0,0,0,0,0,2
3000,1,2940,0,0,0,3000,0,0,0,0,0,2
3025,1,2961,0,0,0,3025,0,0,0,0,0,2
3106,1,3040,0,0,0,3106,0,0,0,0,0,2
3076,1,2992,0,0,0,3076,0,0,0,0,0,2
3062,1,2993,0,0,0,3062,0,0,0,0,0,2
3085,1,3020,0,0,0,3085,0,0,0,0,0,2
3081,1,3014,0,0,0,3081,0,0,0,0,0,2
3090,1,3018,0,0,0,3090,0,0,0,0,0,2
3148,1,3070,0,0,0,3148,0,0,0,0,0,2
3058,1,2983,0,0,0,3058,0,0,0,0,0,2
3153,1,3070,0,0,0,3153,0,2,1,1,0,2
2954,1,2888,0,0,0,2954,0,0,0,0,0,2
3107,1,3036,0,0,0,3107,0,0,0,0,0,2
2927,1,2861,0,0,0,2927,0,0,0,0,0,2
3071,1,3006,0,0,0,3071,0,0,0,0,0,2
2896,1,2825,0,0,0,2896,0,0,0,0,0,2
3105,1,3033,0,0,0,3105,0,0,0,0,0,2
2994,1,2936,0,0,0,2994,0,0,0,0,0,2
2910,1,2852,0,0,0,2910,0,0,0,0,0,2
3065,1,2985,0,0,0,3065,0,0,0,0,0,2
3082,1,3013,0,0,0,3082,0,0,0,0,0,2
2979,1,2914,0,0,0,2979,0,0,0,0,0,2
3093,1,3029,0,0,0,3093,0,0,0,0,0,2
2947,1,2889,0,0,0,2947,0,0,0,0,0,2
3155,1,3077,0,0,0,3155,0,0,0,0,0,2
3031,1,2947,0,0,0,3031,0,0,0,0,0,2
2980,1,2909,0,0,0,2980,0,0,0,0,0,2
2961,1,2893,0,0,0,2961,0,0,0,0,0,2
3062,1,2984,0,0,0,3062,0,0,0,0,0,2
3151,1,3069,0,0,0,3151,0,0,0,0,0,2
3016,1,2943,0,0,0,3016,0,0,0,0,0,2
